4097 4097
2128 2516 4858
2516 3758 21312
3758 508 3350
508 1660 13935
1660 1212 26778
1212 400 23682
400 924 13509
924 3651 2091
3651 425 2329
425 3342 9401
3342 657 4805
657 2558 16395
2558 3027 5702
3027 285 8345
285 611 8902
611 3852 11648
3852 33 17498
33 586 19024
586 1659 8834
1659 1478 25019
1478 3946 10371
3946 1372 6619
1372 1772 3710
1772 2003 18818
2003 419 9103
419 3842 8763
3842 4057 15046
4057 799 9223
799 3 10268
3 151 7087
151 1234 10435
1234 2420 9912
2420 2984 27853
2984 791 26809
791 3080 10927
3080 3918 9730
3918 590 9717
590 1201 7506
1201 3558 7858
3558 730 9775
730 1621 21066
1621 2068 26908
2068 1169 18504
1169 748 6947
748 3166 9000
3166 2096 9000
2096 2744 8251
2744 3564 5002
3564 4 8854
4 3188 8611
3188 2929 19098
2929 3270 13004
3270 138 7140
138 2461 15467
2461 2061 14080
2061 905 11454
905 262 7979
262 2228 11875
2228 2385 8367
2385 2032 7779
2032 2930 6672
2930 696 10593
696 380 9932
380 1998 1634
1998 3810 24322
3810 1589 15441
1589 2496 18144
2496 1811 7249
1811 2301 4279
2301 2137 13367
2137 3653 20011
3653 1812 5705
1812 1567 6414
1567 2757 12772
2757 2922 5225
2922 3317 9628
3317 368 16968
368 3413 5974
3413 2279 13577
2279 1501 23665
1501 236 3387
236 1000 1506
1000 3894 23220
3894 1080 18983
1080 3950 8882
3950 3205 7954
3205 3611 25782
3611 243 14944
243 2907 12946
2907 3610 5751
3610 1516 11606
1516 2155 17727
2155 2234 16381
2234 169 29601
169 1197 16109
1197 974 1952
974 38 19846
38 1686 15040
1686 3257 10023
3257 128 10595
128 62 21025
62 1477 7290
1477 1941 14753
1941 3667 4765
3667 2983 14684
2983 3926 4050
3926 140 10098
140 3782 10399
3782 3238 10205
3238 2962 3638
2962 3330 11448
3330 446 7314
446 2764 13543
2764 2261 6831
2261 1124 11936
1124 2689 718
2689 2973 13145
2973 3882 13713
3882 3202 4680
3202 3600 22932
3600 3834 14996
3834 744 14354
744 2857 12295
2857 1028 13820
1028 958 12053
958 2795 17023
2795 1687 4774
1687 338 4302
338 1500 4774
1500 2362 11158
2362 3777 15093
3777 270 4480
270 3170 10360
3170 838 10224
838 1814 4815
1814 3369 8321
3369 2185 20299
2185 3189 19296
3189 362 6052
362 3359 1441
3359 3275 16553
3275 890 11085
890 1476 20578
1476 2522 12872
2522 709 15512
709 2125 9051
2125 2512 11154
2512 4040 13212
4040 2306 12052
2306 436 9973
436 2210 15315
2210 359 12209
359 3423 5153
3423 1785 4340
1785 3550 8019
3550 699 13046
699 2423 3665
2423 1741 9456
1741 1294 5711
1294 1530 6984
1530 4012 4642
4012 2033 19248
2033 3953 5911
3953 1646 11909
1646 1283 10063
1283 605 7966
605 729 17281
729 765 3290
765 2854 4965
2854 402 13264
402 2438 4320
2438 3641 5963
3641 277 19175
277 1039 4092
1039 2864 7450
2864 1624 21983
1624 828 2548
828 3582 1706
3582 2955 6546
2955 724 16070
724 2468 5816
2468 4011 11361
4011 3846 16720
3846 211 18642
211 919 7976
919 2221 13856
2221 1738 12535
1738 1444 16077
1444 522 7822
522 2498 10438
2498 2243 12029
2243 2572 9672
2572 1547 5834
1547 882 19393
882 2067 11329
2067 4035 16646
4035 3343 22807
3343 3803 24862
3803 2162 7060
2162 1990 16120
1990 3126 4967
3126 182 13510
182 1047 14615
1047 3201 6875
3201 2755 9216
2755 2038 5260
2038 3462 3399
3462 3691 19271
3691 1777 2341
1777 2669 6886
2669 3397 6042
3397 1631 8835
1631 2422 3813
2422 3814 11041
3814 2885 8627
2885 1359 2983
1359 3272 7855
3272 1186 9626
1186 1242 9995
1242 548 6333
548 2157 6915
2157 1157 10164
1157 3052 13681
3052 2370 16247
2370 3708 12903
3708 3005 16618
3005 641 22310
641 3815 18013
3815 3945 16034
3945 1356 21996
1356 3898 13636
3898 1443 13780
1443 2557 22018
2557 3016 16850
3016 1793 12760
1793 1196 6855
1196 1441 6376
1441 3893 4057
3893 186 14689
186 503 4057
503 1498 16444
1498 1907 5720
1907 1598 6844
1598 1218 4984
1218 4048 11002
4048 3376 8363
3376 637 9844
637 3354 7749
3354 3871 18113
3871 1309 4515
1309 1040 19749
1040 3888 13595
3888 2853 6617
2853 1163 17899
1163 3977 10930
3977 1815 17513
1815 1192 25149
1192 3370 16438
3370 2212 17356
2212 4005 5881
4005 1378 18940
1378 1758 11326
1758 49 12272
49 206 13812
206 1872 5189
1872 3179 12922
3179 2497 11100
2497 1092 23713
1092 1861 16732
1861 686 3846
686 1459 8068
1459 2626 10415
2626 683 7128
683 1860 6122
1860 1120 8099
1120 2645 9349
2645 2803 16045
2803 3122 13557
3122 2546 1647
2546 1002 19231
1002 2622 15926
2622 2367 9920
2367 3503 5675
3503 2846 6543
2846 2479 7091
2479 2245 10351
2245 2816 15515
2816 290 11900
290 1991 5649
1991 1697 11097
1697 2697 10127
2697 601 5985
601 2132 14518
2132 418 5770
418 4078 7941
4078 1544 17780
1544 453 16472
453 3060 5801
3060 2471 12318
2471 1755 4533
1755 860 7113
860 996 5759
996 685 4467
685 3434 4528
3434 1352 5950
1352 3890 12097
3890 3721 14003
3721 3350 27191
3350 363 8649
363 2116 16442
2116 3448 26371
3448 3008 11882
3008 3469 2468
3469 2494 34436
2494 1253 16498
1253 120 4989
120 3675 13166
3675 1335 6538
1335 678 10680
678 4074 22148
4074 1558 13010
1558 978 8289
978 785 6172
785 3552 8770
3552 3727 15931
3727 2564 8191
2564 84 14708
84 3745 902
3745 441 14958
441 4094 9290
4094 3322 18205
3322 1874 11773
1874 4046 12502
4046 2830 11735
2830 342 14005
342 2506 7182
2506 2901 6849
2901 144 11895
144 4059 17126
4059 2231 3388
2231 2704 6917
2704 3631 5034
3631 3711 10310
3711 2970 20071
2970 1160 4170
1160 1613 12727
1613 2953 18064
2953 871 21332
871 499 3723
499 1037 7663
1037 25 19097
25 608 13835
608 3722 17943
3722 414 11938
414 2537 14461
2537 3041 3745
3041 4055 17373
4055 803 21616
803 3586 6798
3586 1816 24709
1816 4093 25678
4093 2359 7718
2359 189 11704
189 4085 25757
4085 1081 18098
1081 1984 5212
1984 2180 6435
2180 2069 11199
2069 1074 15907
1074 658 22589
658 2018 6802
2018 596 12305
596 3212 21875
3212 2693 11504
2693 1431 10667
1431 2966 12712
2966 1916 7493
1916 3474 9291
3474 3445 21237
3445 3805 15189
3805 3968 24937
3968 1876 3948
1876 3235 16221
3235 3367 5151
3367 3595 4522
3595 2831 9465
2831 2528 7966
2528 1554 12179
1554 3944 16703
3944 1193 11022
1193 424 3350
424 1618 20354
1618 638 9475
638 2724 3568
2724 585 13043
585 2282 15316
2282 1467 22920
1467 1483 19326
1483 3231 6146
3231 438 11176
438 1262 2206
1262 3110 14541
3110 1639 12924
1639 395 11609
395 3405 15308
3405 629 6234
629 4000 9800
4000 3767 9278
3767 2190 20156
2190 3648 4457
3648 474 9944
474 1668 14053
1668 3599 11216
3599 3881 2861
3881 2133 15744
2133 375 6592
375 2235 12728
2235 2932 9909
2932 1460 26207
1460 1792 7212
1792 2309 9433
2309 3144 18261
3144 2139 19168
2139 427 11839
427 1885 11854
1885 41 5831
41 3091 19624
3091 3152 9677
3152 3136 800
3136 3073 14100
3073 3301 15873
3301 1406 14432
1406 3451 16278
3451 3915 6467
3915 3280 37855
3280 551 32691
551 1413 2775
1413 3472 14276
3472 986 7645
986 3694 12290
3694 2586 14021
2586 2071 10181
2071 3464 8395
3464 513 4091
513 2843 2715
2843 2865 16775
2865 3418 9625
3418 1079 20279
1079 3074 16710
3074 365 17084
365 3858 15433
3858 2699 17121
2699 3312 9413
3312 3387 15456
3387 2031 9823
2031 1061 10806
1061 735 2499
735 3442 5870
3442 1945 14478
1945 298 9978
298 3318 6230
3318 546 1417
546 2938 10338
2938 3100 14428
3100 3981 16341
3981 1787 15245
1787 3793 11660
3793 2255 9270
2255 190 16028
190 3174 8072
3174 3885 14981
3885 122 6220
122 2840 9424
2840 1353 3615
1353 703 15455
703 786 18684
786 995 11139
995 1845 11758
1845 3529 13820
3529 873 3381
873 112 9963
112 3015 19211
3015 1064 10253
1064 3502 7109
3502 3187 20427
3187 183 7191
183 3580 7422
3580 1982 6315
1982 2041 6203
2041 2176 13139
2176 2647 24229
2647 3076 15423
3076 3676 18302
3676 1091 16393
1091 1582 17377
1582 74 17022
74 2958 14746
2958 1329 12482
1329 1333 8497
1333 2606 2710
2606 2492 17580
2492 2398 14208
2398 671 31389
671 3140 7485
3140 2773 11079
2773 1398 15004
1398 3955 8157
3955 478 3358
478 455 4000
455 393 31190
393 3162 12641
3162 487 15582
487 2392 9244
2392 632 9614
632 1636 2393
1636 69 9530
69 2542 8291
2542 625 5341
625 2198 8835
2198 3704 14088
3704 1270 21682
1270 1150 22243
1150 3695 13883
3695 2695 13513
2695 1949 24569
1949 1318 14998
1318 3705 2074
3705 287 13876
287 3585 15987
3585 1453 5242
1453 904 7427
904 4067 12094
4067 3913 14537
3913 3591 9817
3591 1005 9835
1005 664 10987
664 439 6128
439 2649 17787
2649 104 15951
104 1269 9362
1269 3847 19299
3847 1844 26365
1844 3223 6084
3223 465 11650
465 3025 2105
3025 1321 16790
1321 741 13255
741 2518 8567
2518 2972 8763
2972 473 9096
473 3167 5834
3167 2995 8901
2995 985 20574
985 163 33046
163 220 16064
220 2887 9608
2887 3439 5489
3439 2134 4188
2134 173 12301
173 2559 15714
2559 877 13260
877 114 6745
114 1056 9082
1056 218 20264
218 1932 2316
1932 1226 13188
1226 898 11964
898 3194 10871
3194 3609 7384
3609 1664 6915
1664 764 4350
764 984 17178
984 3321 9965
3321 3029 9165
3029 772 3152
772 2263 9372
2263 334 19049
334 1133 12899
1133 2138 19311
2138 3910 24323
3910 1267 14281
1267 2236 13075
2236 2781 10139
2781 2195 18131
2195 961 16724
961 1520 19688
1520 538 8737
538 32 16317
32 3840 8259
3840 1997 8782
1997 2148 10769
2148 3033 11666
3033 75 14379
75 3832 14449
3832 3746 15371
3746 2529 22344
2529 894 6022
894 2196 14658
2196 3845 18748
3845 2514 9675
2514 447 18398
447 3628 11575
3628 1235 15553
1235 3208 3538
3208 2776 4823
2776 3978 10896
3978 263 24079
263 1184 21347
1184 1973 7703
1973 3175 20013
3175 1323 16964
1323 1082 23735
1082 467 25161
467 1296 26699
1296 1255 18494
1255 983 10701
983 2037 2876
2037 4096 10310
4096 1102 23552
1102 1109 5241
1109 2532 16385
2532 3797 6242
3797 927 10062
927 2361 24241
2361 482 20883
482 1778 4267
1778 1090 4725
1090 4095 8883
4095 3298 2408
3298 1831 19927
1831 2772 16812
2772 795 15240
795 1975 11042
1975 1614 2730
1614 139 18519
139 2280 12793
2280 1824 10280
1824 524 5489
524 2793 11709
2793 1649 26783
1649 792 9033
792 567 17062
567 875 5728
875 16 22369
16 1768 15357
1768 644 4284
644 280 3825
280 4082 8010
4082 1968 6812
1968 1140 7938
1140 934 11500
934 48 12593
48 1182 8860
1182 3190 28659
3190 3250 28748
3250 3253 21481
3253 1938 3846
1938 3485 5561
3485 2379 395
2379 3155 9686
3155 3271 786
3271 563 5393
563 2734 8374
2734 3647 12608
3647 1210 7405
1210 1801 12065
1801 1216 15068
1216 2217 13328
2217 2990 17846
2990 2335 5427
2335 3230 6537
3230 3097 18832
3097 853 5873
853 494 13947
494 2305 14496
2305 1222 15971
1222 2372 2501
2372 3227 5671
3227 1249 25422
1249 3567 6940
3567 845 23370
845 2070 10073
2070 1703 12155
1703 857 9384
857 2040 15401
2040 1228 16036
1228 2728 10800
2728 2608 5332
2608 3820 15201
3820 2488 16895
2488 1653 16207
1653 948 19420
948 2771 14276
2771 3525 17164
3525 2145 3182
2145 1073 2161
1073 3088 7431
3088 1832 7678
1832 201 11195
201 177 9330
177 2478 12775
2478 2688 17570
2688 840 4071
840 3373 18637
3373 1771 10968
1771 901 968
901 2077 7213
2077 57 2799
57 1304 4202
1304 1836 15762
1836 2487 16471
2487 1920 17944
1920 3974 19332
3974 355 27141
355 486 7217
486 2838 9385
2838 2792 11197
2792 272 12526
272 1794 11288
1794 1700 16456
1700 2989 17125
2989 2410 5771
2410 3204 15397
3204 2992 15647
2992 239 16138
239 2431 9738
2431 1581 11032
1581 698 13922
698 1472 4134
1472 3633 26919
3633 1340 4511
1340 2672 3135
2672 2254 1539
2254 1642 28128
1642 51 15847
51 1525 10186
1525 1506 14815
1506 2779 14355
2779 1101 9271
1101 579 22621
579 3942 21592
3942 2861 6211
2861 3064 8837
3064 959 7611
959 2961 2240
2961 2590 7215
2590 1364 4183
1364 2030 26412
2030 808 1845
808 3141 12932
3141 2994 7838
2994 2095 13489
2095 1177 4109
1177 3732 8533
3732 2894 11625
2894 1143 12627
1143 463 7692
463 2267 16660
2267 2352 8168
2352 1279 4679
1279 1281 12605
1281 3899 6768
3899 3273 17132
3273 336 10207
336 1397 12699
1397 372 3692
372 2153 15077
2153 2318 15745
2318 3432 7999
3432 3579 11027
3579 2156 4499
2156 1245 14970
1245 137 8446
137 3123 12135
3123 248 17280
248 1784 12091
1784 1410 16026
1410 253 15705
253 4090 18917
4090 2739 12485
2739 1533 12093
1533 4047 15070
4047 302 9950
302 1833 8918
1833 308 14572
308 3869 22609
3869 2593 7948
2593 3825 8344
3825 2716 10141
2716 2536 19882
2536 3461 7502
3461 1952 13949
1952 1786 15298
1786 46 13578
46 3713 8109
3713 2563 8868
2563 3066 9876
3066 582 9429
582 2142 9254
2142 3924 7669
3924 5 20928
5 3712 22952
3712 2204 11864
2204 1804 9226
1804 831 2673
831 997 10091
997 3489 6295
3489 3612 6766
3612 267 3919
267 862 9368
862 3833 3487
3833 646 16097
646 1921 11053
1921 351 13801
351 3034 7652
3034 1769 12237
1769 957 18407
957 1950 17050
1950 1696 6686
1696 3624 12529
3624 423 10873
423 3717 12735
3717 2183 19669
2183 3101 4236
3101 554 15148
554 203 10402
203 3505 19140
3505 1603 2990
1603 3024 12929
3024 3068 5907
3068 1902 14777
1902 2918 12303
2918 3329 10781
3329 1078 4484
1078 485 4378
485 1332 9273
1332 3895 9796
3895 53 11131
53 3345 10129
3345 312 8417
312 3735 16600
3735 2943 7999
2943 607 2080
607 3344 17207
3344 3571 11039
3571 1293 16002
1293 3523 12316
3523 1198 5663
1198 542 16517
542 3139 4248
3139 3388 3550
3388 1630 7782
1630 560 13733
560 3884 12370
3884 2197 5333
2197 1496 8495
1496 1428 12490
1428 1708 1624
1708 196 7784
196 1817 17749
1817 3806 9181
3806 3137 16194
3137 964 19447
964 3517 7076
3517 340 22364
340 2561 12216
2561 1766 15459
1766 2895 18909
2895 1083 15809
1083 1993 2963
1993 906 2163
906 1098 3527
1098 2589 5174
2589 1433 6066
1433 3495 22346
3495 1473 11944
1473 2039 11415
2039 1051 13703
1051 1486 1589
1486 2794 16299
2794 3714 6921
3714 4034 11282
4034 1250 14552
1250 254 14122
254 1141 19510
1141 1423 8072
1423 2692 16254
2692 1466 17182
1466 1343 21932
1343 3798 6703
3798 60 6485
60 738 10956
738 1584 9696
1584 2008 5336
2008 241 8760
241 3664 6083
3664 2660 6860
2660 1735 11068
1735 2715 10933
2715 1489 3371
1489 3284 23992
3284 1485 16645
1485 1667 16500
1667 2982 9118
2982 1375 16068
1375 2634 9635
2634 534 4436
534 1791 14845
1791 3710 13397
3710 2979 12512
2979 1213 17006
1213 848 9904
848 2317 10407
2317 1156 332
1156 2624 4438
2624 736 15721
736 3412 4839
3412 4001 18607
4001 935 21695
935 1935 6087
1935 3326 8472
3326 102 6737
102 4071 2643
4071 3013 6346
3013 1399 7547
1399 3121 11437
3121 1826 3533
1826 2914 5831
2914 3468 6059
3468 2485 7195
2485 776 4520
776 2657 14576
2657 3002 25272
3002 15 14538
15 2802 10149
2802 4086 18878
4086 3157 8428
3157 2980 12693
2980 2276 6635
2276 477 17725
477 2427 10273
2427 2316 11343
2316 2467 7326
2467 3903 11058
3903 3333 10006
3333 749 13454
749 1564 10788
1564 2981 15568
2981 3120 15489
3120 3403 6035
3403 2602 11022
2602 328 12234
328 3156 13731
3156 2674 14320
2674 1967 18807
1967 3406 15997
3406 2286 39142
2286 1536 10786
1536 2051 19014
2051 562 17759
562 3822 28824
3822 475 11310
475 2540 9060
2540 1223 16409
1223 2087 11866
2087 4033 5790
4033 545 10874
545 941 16914
941 3734 8505
3734 2891 15895
2891 1947 12197
1947 426 21673
426 2533 18844
2533 2380 9207
2380 1706 5594
1706 1442 8084
1442 756 9364
756 3563 28680
3563 1429 23996
1429 2226 15610
2226 2790 7481
2790 2614 9157
2614 1760 9087
1760 1759 4544
1759 3288 14464
3288 1899 12881
1899 1958 7586
1958 1813 12105
1813 3037 2015
3037 2963 16480
2963 2258 18380
2258 1795 8378
1795 2090 4172
2090 1867 9998
1867 1417 11524
1417 1691 6945
1691 3537 10384
3537 2916 14622
2916 1370 10986
1370 648 4794
648 2581 18131
2581 3760 32589
3760 1743 3285
