901 901
764 483 2
483 571 42
571 192 1
192 538 6
538 722 13
722 667 3
667 297 10
297 513 9
513 431 2
431 376 7
376 485 3
485 245 24
245 710 5
710 541 7
541 328 118
328 315 21
315 165 7
165 420 1
420 537 20
537 393 4
393 471 2
471 700 9
700 497 13
497 310 3
310 457 4
457 137 19
137 371 16
371 92 1
92 14 8
14 142 12
142 682 41
682 591 9
591 18 6
18 875 14
875 624 3
624 91 23
91 864 9
864 825 3
825 50 6
50 627 17
627 152 2
152 593 4
593 375 12
375 703 3
703 83 14
83 388 6
388 253 4
253 708 11
708 62 17
62 302 2
302 104 2
104 1 37
1 26 34
26 206 54
206 84 7
84 13 28
13 831 41
831 249 20
249 583 20
583 220 5
220 745 31
745 652 16
652 563 6
563 237 6
237 855 10
855 598 4
598 194 11
194 30 10
30 859 3
859 116 5
116 548 1
548 65 13
65 364 2
364 151 1
151 509 4
509 331 9
331 768 13
768 596 13
596 474 2
474 734 3
734 891 3
891 555 4
555 737 1
737 717 23
717 384 7
384 38 6
38 238 11
238 487 6
487 124 6
124 72 16
72 661 6
661 358 3
358 695 6
695 148 21
148 787 6
787 589 13
589 506 3
506 522 19
522 403 6
403 109 8
109 738 6
738 568 4
568 438 8
438 530 2
530 792 3
792 386 6
386 698 19
698 282 15
282 857 10
857 17 5
17 312 9
312 227 14
227 514 21
514 670 3
670 699 18
699 618 16
618 193 114
193 686 9
686 780 4
780 576 12
576 679 10
679 795 9
795 797 12
797 773 1
773 407 4
407 763 17
763 696 8
696 20 15
20 739 9
739 578 3
578 841 4
841 880 6
880 669 7
669 25 1
25 614 6
614 754 2
754 90 6
90 835 8
835 649 9
649 207 8
207 218 13
218 743 6
743 765 3
765 560 25
560 798 17
798 896 13
896 664 6
664 885 4
885 338 1
338 844 4
844 688 14
688 833 4
833 870 12
870 134 4
134 467 5
467 396 2
396 801 23
801 824 1
824 588 14
588 771 25
771 640 6
640 500 12
500 242 1
242 270 1
270 625 3
625 533 12
533 785 5
785 886 5
886 898 7
898 320 3
320 381 2
381 479 6
479 11 7
11 856 6
856 512 2
512 293 7
293 769 2
769 752 14
752 439 4
439 504 4
504 161 4
161 539 5
539 550 26
550 526 11
526 112 4
112 415 7
415 255 3
255 496 3
496 64 2
64 74 6
74 557 23
557 397 4
397 641 5
641 827 11
827 85 28
85 521 37
521 97 8
97 418 62
418 230 9
230 437 26
437 301 32
301 274 43
274 316 10
316 567 10
567 599 20
599 581 8
581 776 9
776 675 36
675 799 3
799 755 13
755 731 4
731 389 17
389 166 13
166 160 8
160 136 27
136 597 12
597 897 13
897 432 11
432 575 9
575 221 3
221 633 8
633 285 4
285 102 23
102 412 6
412 658 19
658 484 3
484 345 140
345 387 4
387 621 4
621 335 37
335 455 4
455 884 7
884 535 1
535 81 5
81 726 7
726 224 7
224 605 25
605 413 8
413 217 23
217 208 5
208 450 5
450 295 4
295 767 3
767 379 4
379 634 10
634 53 3
53 351 159
351 422 17
422 796 12
796 887 17
887 759 13
759 341 3
341 361 3
361 344 6
344 552 7
552 132 9
132 353 11
353 617 64
617 860 18
860 461 7
461 446 2
446 247 41
247 228 12
228 395 6
395 758 8
758 54 23
54 241 149
241 284 20
284 518 17
518 761 28
761 532 3
532 55 40
55 36 38
36 392 39
392 262 75
262 326 38
326 323 20
323 639 14
639 834 24
834 216 28
216 727 10
727 163 6
163 186 9
186 405 174
405 534 6
534 147 41
147 788 6
788 299 1
299 895 10
895 810 10
810 211 6
211 426 11
426 681 11
681 390 13
390 719 9
719 232 2
232 840 23
840 476 9
476 806 4
806 306 1
306 380 7
380 503 14
503 246 1
246 648 4
648 16 144
16 414 21
414 305 4
305 572 15
572 899 11
899 862 2
862 276 1
276 845 3
845 802 1
802 334 4
334 39 4
39 781 8
781 900 4
900 680 2
680 678 12
678 858 7
858 655 9
655 869 1
869 561 2
561 385 2
385 829 5
829 725 3
725 314 2
314 368 12
368 861 3
861 813 10
813 499 104
499 82 9
82 595 106
595 566 3
566 863 8
863 836 8
836 309 1
309 685 9
685 847 4
847 713 2
713 842 2
842 733 1
733 543 3
543 464 15
464 778 4
778 279 10
279 642 13
642 511 4
511 805 167
805 429 4
429 492 4
492 877 2
877 709 9
709 843 20
843 848 1
848 747 3
747 760 5
760 892 9
892 732 10
732 881 1
881 846 3
846 720 1
720 630 4
630 854 3
854 893 6
893 653 8
653 868 3
868 871 9
871 852 10
852 815 25
815 662 22
662 744 18
744 462 1
462 777 6
777 601 3
601 10 4
10 772 4
772 779 6
779 352 7
352 849 2
849 756 16
756 31 9
31 631 34
631 213 23
213 814 4
814 723 1
723 527 5
527 254 9
254 107 2
107 609 12
609 715 4
715 570 7
570 287 3
287 794 5
794 819 3
819 818 4
818 883 1
883 830 3
830 489 5
489 770 2
770 475 5
475 63 10
63 564 4
564 821 18
821 21 112
21 766 7
766 822 5
822 586 3
586 804 9
804 692 5
692 582 4
582 584 7
584 850 3
850 367 1
367 121 3
121 674 4
674 671 4
671 888 21
888 646 10
646 611 7
611 800 2
800 157 1
157 515 8
515 540 25
540 807 4
807 749 4
749 619 5
619 637 14
637 890 3
890 260 15
260 604 3
604 690 1
690 793 8
793 826 4
826 775 3
775 577 6
577 876 12
876 645 1
645 702 4
702 133 24
133 5 8
5 803 3
803 606 8
606 790 1
790 879 30
879 851 25
851 784 10
784 307 1
307 853 14
853 348 11
348 837 6
837 866 15
866 411 14
411 865 1
865 750 3
750 239 8
239 516 6
516 711 25
711 410 9
410 122 21
122 808 20
808 374 17
374 355 13
355 127 10
127 874 8
874 470 7
470 809 6
809 654 7
654 191 34
191 448 121
448 248 16
248 477 19
477 507 29
507 505 12
505 103 10
103 172 57
172 480 34
480 706 23
706 205 37
205 347 26
347 716 20
716 820 21
820 175 3
175 774 21
774 610 14
610 332 2
332 441 109
441 524 22
524 250 6
250 718 5
718 197 3
197 167 18
167 170 5
170 635 20
635 203 29
203 657 7
657 35 5
35 52 55
52 264 21
264 51 53
51 294 135
294 3 34
3 272 20
272 252 61
252 697 8
697 689 15
689 636 2
636 666 11
666 753 2
753 838 12
838 620 8
620 304 3
304 333 151
333 59 4
59 66 5
66 867 20
867 424 23
424 126 14
126 48 18
48 436 18
436 419 9
419 300 12
300 602 2
602 417 9
417 536 9
536 76 8
76 508 131
508 162 6
162 873 15
873 370 3
370 659 1
659 472 9
472 547 4
547 786 9
786 153 4
153 226 41
226 408 19
408 189 4
189 308 2
308 231 16
231 40 1
40 80 4
80 647 8
647 433 5
433 366 10
366 558 16
558 501 5
501 629 4
629 210 6
210 45 29
45 730 51
730 556 18
556 600 18
600 454 5
454 268 17
268 399 4
399 832 1
832 416 2
416 701 1
701 120 3
120 628 7
628 748 3
748 740 6
740 473 6
473 185 1
185 214 3
214 79 5
79 460 8
460 235 1
235 298 4
298 643 6
643 444 2
444 325 12
325 660 1
660 135 3
135 265 10
265 525 17
525 491 4
491 183 16
183 469 3
469 49 35
49 286 34
286 149 9
149 244 11
244 105 6
105 196 9
196 225 5
225 651 4
651 498 17
498 119 13
119 47 3
47 280 4
280 184 2
184 19 22
19 101 20
101 118 12
118 359 1
359 187 19
187 73 4
73 32 7
32 146 2
146 110 5
110 69 2
69 275 1
275 141 13
141 223 1
223 342 15
342 188 16
188 177 15
177 100 3
100 517 2
517 528 6
528 343 5
343 339 4
339 447 1
447 435 2
435 71 1
71 383 23
383 75 1
75 240 9
240 421 27
421 202 10
202 130 26
130 70 16
70 271 8
271 156 11
156 350 3
350 644 4
644 88 4
88 373 2
373 442 15
442 603 2
603 180 12
180 746 1
746 354 4
354 569 1
569 243 3
243 714 3
714 281 8
281 623 13
623 612 3
612 377 10
377 378 1
378 289 5
289 559 1
559 56 4
56 494 4
494 882 4
882 463 4
463 24 25
24 459 6
459 362 13
362 828 22
828 99 19
99 369 9
369 131 32
131 42 31
42 290 7
290 440 14
440 98 1
98 742 7
742 115 5
115 668 11
668 67 5
67 519 6
519 811 11
811 650 1
650 190 8
190 608 2
608 2 1
2 168 3
168 181 1
181 113 12
113 791 7
791 4 7
4 687 103
687 721 17
721 665 4
665 878 3
878 330 3
330 468 3
468 486 8
486 816 3
816 283 3
283 0 32
